RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31
394910,46,"New Orleans, LA",Msa,LA,245967.0,243127.0,243793.0,250127.0,257600.0,262633.0,264267.0,262933.0,260600.0,257600.0,254300.0,251633.0,250000.0,252000.0,256667.0,263300.0,269600.0,272733.0,272733.0,270767.0,269300.0,268667.0,267967.0,266500.0,263833.0,262867.0,264633.0,269633.0,276433.0,282800.0,289133.0,294300.0,297633.0,299467.0,299167.0,299333.0,297833.0,297500.0,297667.0,305967.0,314967.0,324633.0,326333.0,324333.0
394425,47,"Buffalo, NY",Msa,NY,176331.0,178044.0,184895.0,193494.0,200346.0,203772.0,205451.0,204629.0,202950.0,199524.0,195207.0,190034.0,186643.0,187703.0,191163.0,197981.0,204457.0,210590.0,214049.0,211651.0,208602.0,204697.0,200963.0,197845.0,194556.0,194865.0,198291.0,205142.0,215454.0,225766.0,232926.0,232923.0,229463.0,226611.0,223541.0,220502.0,217259.0,224930.0,235933.0,249900.0,256567.0,256567.0,249900.0,239900.0
395012,48,"Raleigh, NC",Msa,NC,357933.0,359633.0,366633.0,376633.0,383267.0,383267.0,381267.0,377867.0,374233.0,367567.0,361908.0,357242.0,355242.0,356000.0,362667.0,373333.0,383300.0,386633.0,383600.0,378600.0,375233.0,373233.0,368900.0,363900.0,360567.0,363233.0,369600.0,373437.0,379103.0,384437.0,393933.0,398967.0,402600.0,401800.0,398433.0,395133.0,394300.0,398300.0,404267.0,412567.0,417973.0,421481.0,423181.0,426441.0
394388,49,"Birmingham, AL",Msa,AL,206600.0,207133.0,215133.0,226584.0,236051.0,239384.0,239900.0,239900.0,238267.0,234633.0,231000.0,229300.0,229600.0,233233.0,239900.0,249900.0,258567.0,265233.0,270267.0,271633.0,272060.0,271727.0,271693.0,269632.0,266598.0,265870.0,267505.0,269172.0,273233.0,277933.0,281557.0,281257.0,276590.0,274017.0,272317.0,274833.0,276100.0,278100.0,278883.0,284250.0,288583.0,290917.0,286600.0,284850.0
395053,50,"Salt Lake City, UT",Msa,UT,419538.0,424786.0,432144.0,438158.0,445422.0,449483.0,450987.0,448387.0,443321.0,435804.0,430922.0,428506.0,428784.0,432543.0,440025.0,452598.0,463481.0,470497.0,468707.0,463373.0,458147.0,456357.0,456894.0,460510.0,467526.0,479483.0,488396.0,486750.0,483170.0,485721.0,496496.0,502080.0,501320.0,498814.0,503861.0,516068.0,"","","","","","","",""
395031,51,"Rochester, NY",Msa,NY,184653.0,191827.0,202086.0,214102.0,223069.0,227158.0,223751.0,216612.0,209439.0,204417.0,200077.0,200077.0,205422.0,216935.0,229525.0,242546.0,249684.0,252876.0,250616.0,245272.0,236663.0,225902.0,218012.0,210873.0,211519.0,221168.0,237524.0,254813.0,263780.0,268910.0,269659.0,269337.0,261840.0,253916.0,247065.0,254377.0,262315.0,276485.0,282700.0,284633.0,277667.0,266967.0,257933.0,248233.0
394640,52,"Grand Rapids, MI",Msa,MI,251813.0,259831.0,271088.0,280630.0,287012.0,288616.0,287012.0,282394.0,277551.0,274519.0,275931.0,277534.0,278930.0,281848.0,287974.0,296024.0,301124.0,301412.0,299135.0,294324.0,290797.0,285024.0,281816.0,278930.0,281848.0,286659.0,294677.0,301380.0,306191.0,307827.0,309430.0,309462.0,309430.0,308562.0,311898.0,315933.0,320933.0,328267.0,335996.0,343734.0,348734.0,352672.0,356267.0,354633.0
395167,53,"Tucson, AZ",Msa,AZ,260933.0,264300.0,269333.0,274997.0,279997.0,281330.0,281300.0,280900.0,282900.0,282900.0,281467.0,279633.0,279667.0,282333.0,288167.0,294667.0,298800.0,298133.0,296150.0,293350.0,293317.0,293467.0,293967.0,292300.0,292633.0,294933.0,298300.0,298933.0,300600.0,308933.0,319933.0,329967.0,328292.0,323325.0,319992.0,321667.0,327333.0,335642.0,348975.0,364975.0,376667.0,384967.0,384967.0,381633.0
753924,54,"Urban Honolulu, HI",Msa,HI,662667.0,661000.0,654300.0,648300.0,651300.0,658000.0,663000.0,668333.0,671333.0,669333.0,664333.0,659667.0,666333.0,668000.0,671333.0,667667.0,669000.0,670000.0,670000.0,668667.0,661000.0,655000.0,649667.0,649269.0,644269.0,639603.0,631667.0,623333.0,611333.0,606167.0,608833.0,609167.0,601000.0,591629.0,591296.0,598963.0,"","","","","","","",""
395169,55,"Tulsa, OK",Msa,OK,193535.0,194317.0,198698.0,204643.0,208085.0,208398.0,207424.0,206798.0,206767.0,206458.0,206458.0,206458.0,207100.0,209916.0,215893.0,223105.0,229676.0,232805.0,234339.0,233556.0,234361.0,235925.0,238272.0,239345.0,237781.0,237781.0,240910.0,247184.0,255006.0,264393.0,272513.0,277207.0,277207.0,277950.0,278309.0,277967.0,277600.0,277933.0,292600.0,304633.0,314967.0,304967.0,294967.0,286633.0
394619,56,"Fresno, CA",Msa,CA,334297.0,332021.0,331987.0,335052.0,339189.0,342633.0,342667.0,340945.0,337501.0,335698.0,333632.0,330222.0,325825.0,324447.0,326474.0,334395.0,345379.0,355408.0,363674.0,364711.0,364366.0,359424.0,355282.0,352182.0,351853.0,354307.0,359474.0,361628.0,367401.0,374289.0,384639.0,390921.0,392609.0,391228.0,391228.0,389540.0,389707.0,388659.0,392167.0,402500.0,417500.0,427167.0,427167.0,422300.0
395238,57,"Worcester, MA",Msa,MA,278649.0,281805.0,287889.0,297415.0,307002.0,313658.0,315601.0,314964.0,313372.0,309836.0,306970.0,302224.0,300345.0,302256.0,311779.0,324806.0,335921.0,343916.0,344903.0,341718.0,336622.0,333437.0,331877.0,330125.0,329169.0,330761.0,340762.0,351878.0,363981.0,371976.0,378377.0,381881.0,381530.0,382464.0,385349.0,391300.0,"","","","","","","",""
394415,58,"Stamford, CT",Msa,CT,678876.0,714039.0,756446.0,780126.0,786628.0,783094.0,770725.0,754151.0,741428.0,741075.0,737541.0,734325.0,731110.0,734962.0,747366.0,761184.0,768287.0,759099.0,741605.0,716868.0,700435.0,695310.0,700611.0,703262.0,706442.0,717044.0,730827.0,738248.0,748497.0,766167.0,785250.0,790551.0,782034.0,771432.0,757296.0,750264.0,746137.0,782112.0,811300.0,827667.0,816333.0,801300.0,777967.0,732633.0
394312,59,"Albuquerque, NM",Msa,NM,238818.0,240447.0,245205.0,251723.0,257948.0,261044.0,259382.0,254819.0,249279.0,247650.0,247650.0,249198.0,249230.0,252457.0,257427.0,263945.0,267725.0,270821.0,272353.0,273396.0,273233.0,273298.0,273070.0,271766.0,273396.0,279914.0,288061.0,292982.0,299826.0,312862.0,327527.0,335688.0,336335.0,336531.0,335982.0,336823.0,337525.0,339790.0,347493.0,354490.0,363687.0,366990.0,369960.0,369900.0
394308,60,"Albany, NY",Msa,NY,234602.0,238210.0,242175.0,243943.0,245550.0,247693.0,251569.0,254962.0,254962.0,254121.0,254299.0,254299.0,253426.0,253426.0,256963.0,261963.0,265678.0,267499.0,269607.0,269285.0,265678.0,262142.0,260713.0,260749.0,258927.0,259999.0,265356.0,272500.0,280001.0,290681.0,301397.0,307112.0,"","","",286115.0,"","","","","","","",""
394938,61,"Omaha, NE",Msa,NE,279265.0,287162.0,295591.0,305782.0,311088.0,311122.0,307720.0,304334.0,301626.0,295261.0,288795.0,286425.0,289388.0,297885.0,311427.0,324292.0,331029.0,327955.0,323982.0,318916.0,312848.0,303110.0,294804.0,292053.0,294626.0,303631.0,312625.0,319396.0,323628.0,328185.0,332383.0,332552.0,328151.0,325171.0,321823.0,321789.0,321646.0,328298.0,336047.0,343330.0,343333.0,334667.0,322833.0,313192.0
394908,62,"New Haven, CT",Msa,CT,284225.0,290887.0,301038.0,312898.0,321270.0,326851.0,327165.0,322630.0,317363.0,313561.0,310073.0,304875.0,301003.0,302713.0,309652.0,319106.0,324338.0,324375.0,319107.0,313908.0,308641.0,305153.0,303061.0,301627.0,299883.0,299883.0,304805.0,310038.0,320852.0,331002.0,344956.0,350118.0,348723.0,341746.0,335537.0,326816.0,320193.0,317915.0,323267.0,337967.0,349633.0,355967.0,349600.0,342167.0
394357,63,"Bakersfield, CA",Msa,CA,249052.0,251971.0,257392.0,263318.0,266526.0,267809.0,267497.0,264578.0,259766.0,254953.0,251296.0,248121.0,246486.0,245363.0,248090.0,254537.0,260953.0,264642.0,265925.0,264962.0,263035.0,258512.0,256234.0,254922.0,256237.0,257870.0,262393.0,264318.0,265925.0,265925.0,269133.0,276831.0,284851.0,292854.0,294779.0,290288.0,284196.0,281359.0,287667.0,297333.0,309000.0,316300.0,321633.0,319967.0
394753,64,"Knoxville, TN",Msa,TN,264883.0,263600.0,267633.0,277600.0,287267.0,292267.0,290600.0,283967.0,277600.0,272600.0,269267.0,268267.0,266333.0,267300.0,270633.0,279233.0,289900.0,296567.0,301600.0,301600.0,301300.0,296267.0,289600.0,283233.0,279767.0,283100.0,289767.0,296600.0,304967.0,316633.0,331633.0,341633.0,340000.0,331633.0,316633.0,306600.0,301621.0,304954.0,314954.0,338300.0,359616.0,368283.0,359116.0,350767.0
394653,65,"Greenville, SC",Msa,SC,259026.0,260724.0,265009.0,271104.0,275162.0,278248.0,278535.0,278217.0,273398.0,268612.0,264113.0,261592.0,260028.0,261177.0,266282.0,274260.0,280961.0,282205.0,278695.0,272441.0,268963.0,267655.0,267607.0,266298.0,264735.0,267686.0,272186.0,275377.0,278248.0,283673.0,288459.0,290374.0,288906.0,289678.0,287674.0,284500.0,279852.0,279918.0,286585.0,303618.0,316951.0,333618.0,340667.0,348900.0
394952,66,"Ventura, CA",Msa,CA,779650.0,780983.0,777650.0,785667.0,779319.0,772652.0,756319.0,747945.0,728262.0,711562.0,696283.0,689600.0,687283.0,690617.0,700317.0,712333.0,725667.0,739300.0,749633.0,761633.0,774667.0,784633.0,784600.0,781267.0,782967.0,796333.0,813333.0,810000.0,804667.0,808000.0,832666.0,856333.0,868000.0,871583.0,864883.0,864883.0,"","","","","","","",""
394318,67,"Allentown, PA",Msa,PA,222433.0,222300.0,225333.0,232167.0,237300.0,240267.0,242567.0,241100.0,236767.0,231767.0,228267.0,226600.0,224267.0,225900.0,230900.0,238267.0,244633.0,248000.0,251300.0,251600.0,250767.0,247467.0,245475.0,242942.0,242575.0,244600.0,254600.0,261633.0,268267.0,271267.0,279267.0,285933.0,289300.0,289633.0,289333.0,289633.0,292933.0,304900.0,316597.0,324930.0,324963.0,321633.0,313333.0,308333.0
394561,68,"El Paso, TX",Msa,TX,183873.0,184073.0,184258.0,184967.0,185494.0,187311.0,189491.0,191872.0,192599.0,192798.0,192980.0,194252.0,197160.0,200231.0,202938.0,204919.0,206936.0,208571.0,208571.0,207808.0,207099.0,207117.0,208589.0,208586.0,208586.0,207132.0,207132.0,206750.0,207677.0,209498.0,213150.0,215840.0,217639.0,218327.0,"","","",231600.0,233342.0,236283.0,242283.0,248297.0,251963.0,251963.0
394367,69,"Baton Rouge, LA",Msa,LA,230800.0,231600.0,234600.0,239600.0,244600.0,248266.0,248300.0,246500.0,244500.0,242833.0,241333.0,239967.0,239967.0,241519.0,243885.0,248519.0,253300.0,255967.0,254667.0,250967.0,247600.0,245570.0,243640.0,242007.0,240670.0,241600.0,244900.0,247933.0,249900.0,253233.0,257900.0,263633.0,267667.0,271300.0,271933.0,271233.0,269600.0,271267.0,276297.0,285190.0,293523.0,298430.0,299503.0,297870.0
394521,70,"Dayton, OH",Msa,OH,128267.0,126300.0,129967.0,134933.0,139933.0,144600.0,149600.0,151567.0,149900.0,146567.0,144233.0,142567.0,142555.0,143255.0,148255.0,153267.0,161233.0,167900.0,176233.0,179900.0,178233.0,172267.0,168100.0,165467.0,164133.0,166633.0,177633.0,189267.0,199933.0,204900.0,205567.0,202800.0,199467.0,202833.0,204963.0,204963.0,203297.0,205963.0,207663.0,209297.0,213267.0,219900.0,223263.0,221297.0
394843,71,"McAllen, TX",Msa,TX,192167.0,190467.0,190433.0,191567.0,193100.0,194800.0,194833.0,195000.0,196000.0,195000.0,193333.0,190633.0,189967.0,192633.0,195833.0,200833.0,204167.0,207335.0,207335.0,204669.0,201633.0,199967.0,199967.0,199967.0,199800.0,199633.0,199500.0,199333.0,202500.0,208100.0,215100.0,218767.0,223000.0,227833.0,231167.0,230497.0,227330.0,227330.0,231667.0,238333.0,244667.0,250500.0,255167.0,258833.0
394486,72,"Columbia, SC",Msa,SC,201567.0,201600.0,206300.0,214633.0,222933.0,229933.0,231600.0,230361.0,228661.0,227027.0,229967.0,231667.0,236000.0,237000.0,239500.0,243167.0,246833.0,249000.0,245967.0,241300.0,236600.0,233267.0,230429.0,228009.0,228009.0,231352.0,235802.0,240604.0,244932.0,247902.0,251117.0,253283.0,253283.0,249612.0,246745.0,245745.0,247733.0,250597.0,255630.0,261630.0,266267.0,268767.0,272547.0,275547.0
394648,73,"Greensboro, NC",Msa,NC,195250.0,198633.0,206667.0,218633.0,229600.0,235233.0,241900.0,248567.0,255983.0,257350.0,254017.0,249633.0,248300.0,251633.0,259933.0,269900.0,279900.0,281600.0,279480.0,271480.0,269480.0,266600.0,265600.0,263433.0,261663.0,260845.0,263011.0,263115.0,269600.0,277700.0,288400.0,293733.0,289267.0,281900.0,270233.0,263763.0,262097.0,260097.0,263233.0,267767.0,272767.0,275633.0,280100.0,283433.0
394304,74,"Akron, OH",Msa,OH,145900.0,143933.0,144633.0,151167.0,159667.0,167967.0,173100.0,172933.0,169300.0,164300.0,159600.0,154900.0,151567.0,151600.0,154967.0,159967.0,166633.0,173267.0,177633.0,177600.0,173300.0,168933.0,163133.0,157433.0,152433.0,151600.0,156600.0,163267.0,171433.0,178133.0,184500.0,187967.0,184633.0,179967.0,171633.0,164967.0,157600.0,155967.0,162633.0,173817.0,183150.0,187817.0,187000.0,186000.0
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,358063.0,359467.0,359800.0,359633.0,361633.0,364933.0,368567.0,367933.0,362967.0,358667.0,355307.0,353640.0,354307.0,356300.0,361300.0,366633.0,372333.0,377300.0,377600.0,375267.0,371300.0,370667.0,373333.0,375667.0,376000.0,375000.0,375000.0,371333.0,367967.0,367800.0,373133.0,378133.0,379933.0,379900.0,379900.0,382433.0,"","","","","","","",""
394798,76,"Little Rock, AR",Msa,AR,168022.0,170469.0,172152.0,174568.0,176740.0,178270.0,177994.0,176434.0,174905.0,175058.0,175088.0,175088.0,174293.0,174905.0,177688.0,181411.0,188446.0,193340.0,197296.0,197296.0,195736.0,194206.0,191759.0,190872.0,189954.0,190872.0,194543.0,198519.0,203107.0,204912.0,206136.0,204606.0,204637.0,205375.0,209185.0,211438.0,213848.0,214410.0,220000.0,225000.0,229900.0,230567.0,232233.0,232300.0
395134,77,"Stockton, CA",Msa,CA,362117.0,363985.0,362434.0,364017.0,364982.0,371314.0,372896.0,371963.0,368761.0,365279.0,363380.0,361833.0,358983.0,357717.0,360566.0,373229.0,388740.0,401403.0,409317.0,415174.0,417057.0,415404.0,414596.0,416037.0,414493.0,412644.0,412486.0,414085.0,415633.0,421964.0,432743.0,445405.0,450470.0,452370.0,449521.0,451259.0,454057.0,466939.0,473167.0,486633.0,491633.0,515267.0,531967.0,548633.0
394457,78,"Charleston, SC",Msa,SC,363730.0,366677.0,371255.0,377395.0,382028.0,384757.0,384726.0,380178.0,372902.0,366838.0,363351.0,361380.0,360804.0,364291.0,373235.0,381422.0,387152.0,387758.0,385939.0,378693.0,371083.0,365292.0,363745.0,363472.0,363472.0,365801.0,372165.0,375834.0,382601.0,387758.0,396248.0,401433.0,405071.0,408331.0,411132.0,414997.0,419963.0,429967.0,441630.0,456630.0,474630.0,489300.0,491000.0,476737.0
395143,79,"Syracuse, NY",Msa,NY,132541.0,133725.0,136873.0,142620.0,145769.0,147213.0,148397.0,149581.0,149610.0,148426.0,147242.0,146953.0,146953.0,148397.0,151545.0,157321.0,163098.0,168326.0,169770.0,168210.0,165611.0,162722.0,161394.0,160239.0,160816.0,163704.0,168008.0,176095.0,183315.0,190565.0,193482.0,194926.0,194926.0,195729.0,192183.0,189868.0,187380.0,197637.0,211300.0,227967.0,237933.0,243267.0,239933.0,224967.0
394484,80,"Colorado Springs, CO",Msa,CO,480742.0,478922.0,474555.0,470916.0,469060.0,456286.0,440274.0,423206.0,414144.0,410505.0,409413.0,409413.0,416119.0,425181.0,439738.0,447588.0,456686.0,462145.0,472980.0,474800.0,474436.0,469024.0,470843.0,469388.0,467604.0,464169.0,470538.0,478606.0,487536.0,490266.0,494935.0,494899.0,489440.0,478850.0,473186.0,472005.0,"","","","","","","",""
395235,81,"Winston-Salem, NC",Msa,NC,209933.0,211633.0,213333.0,216633.0,218267.0,221600.0,231300.0,242000.0,250300.0,250267.0,246565.0,244598.0,244598.0,249267.0,256267.0,264967.0,275300.0,281933.0,284933.0,282967.0,281333.0,279967.0,278300.0,275933.0,274133.0,278300.0,283967.0,286433.0,290567.0,296933.0,306267.0,307649.0,303151.0,296484.0,289167.0,283942.0,280808.0,280077.0,281960.0,283620.0,285440.0,286173.0,287647.0,289160.0
395224,82,"Wichita, KS",Msa,KS,176600.0,182600.0,190933.0,200933.0,206567.0,208233.0,206233.0,202900.0,200600.0,197963.0,193663.0,190163.0,189833.0,194133.0,202267.0,211233.0,220150.0,225333.0,224367.0,220483.0,216333.0,215000.0,213300.0,208267.0,202958.0,201325.0,209525.0,219767.0,234583.0,248750.0,261350.0,264767.0,"","","",228981.0,228130.0,234763.0,243097.0,247633.0,242333.0,232333.0,223000.0,215000.0
395115,83,"Springfield, MA",Msa,MA,240885.0,240912.0,245607.0,254935.0,263957.0,268590.0,268590.0,264206.0,257707.0,251488.0,246855.0,241536.0,238053.0,236499.0,242097.0,251830.0,265511.0,274840.0,278229.0,277918.0,276083.0,273938.0,267533.0,262060.0,258951.0,262558.0,271450.0,283888.0,296605.0,308390.0,317998.0,324217.0,323284.0,321120.0,317288.0,311267.0,302967.0,303000.0,316633.0,339633.0,351267.0,352763.0,344730.0,338063.0
394440,84,"Fort Myers, FL",Msa,FL,248436.0,248464.0,248464.0,249541.0,249513.0,249485.0,248381.0,248133.0,247884.0,247884.0,247884.0,246780.0,246200.0,246200.0,247304.0,247636.0,247636.0,247636.0,247360.0,246255.0,245124.0,245516.0,246869.0,250485.0,253406.0,258927.0,263593.0,264697.0,264697.0,265829.0,269970.0,271654.0,270550.0,270550.0,270964.0,270964.0,"","","","","","","",""
394399,85,"Boise City, ID",Msa,ID,326300.0,342967.0,348300.0,354633.0,356633.0,361633.0,360267.0,354963.0,351627.0,348327.0,344997.0,341633.0,341297.0,345960.0,355627.0,369263.0,381263.0,388263.0,388297.0,384933.0,380088.0,374255.0,370622.0,368800.0,372600.0,379267.0,388126.0,393489.0,397122.0,403263.0,413233.0,421567.0,426567.0,431269.0,443069.0,452736.0,461033.0,469263.0,482967.0,505253.0,528920.0,551550.0,560597.0,556933.0
395160,86,"Toledo, OH",Msa,OH,126933.0,126133.0,130667.0,137333.0,144800.0,148267.0,149900.0,147900.0,145767.0,143467.0,142133.0,140933.0,139900.0,139933.0,146633.0,158333.0,173333.0,181667.0,183300.0,179433.0,172767.0,167767.0,163267.0,161567.0,159900.0,159900.0,161567.0,166600.0,178639.0,190306.0,200640.0,208632.0,208665.0,206498.0,193133.0,186100.0,179567.0,186100.0,189767.0,191467.0,188267.0,186633.0,184933.0,178267.0
394816,87,"Madison, WI",Msa,WI,300237.0,307100.0,315671.0,322636.0,325709.0,327383.0,327383.0,324275.0,319154.0,312359.0,308944.0,308944.0,314032.0,323968.0,335919.0,342748.0,346162.0,345514.0,343840.0,340733.0,336294.0,334553.0,332846.0,332812.0,334519.0,341348.0,349884.0,356713.0,360128.0,363235.0,363235.0,359820.0,351625.0,349679.0,349679.0,354938.0,357677.0,361544.0,363533.0,364900.0,368233.0,371567.0,373233.0,369900.0
394766,88,"Lakeland, FL",Msa,FL,229496.0,229875.0,231490.0,234926.0,236645.0,237126.0,237126.0,237091.0,235682.0,233930.0,231868.0,231524.0,231524.0,231868.0,231902.0,233311.0,236387.0,239102.0,240549.0,239985.0,239188.0,238085.0,237291.0,237088.0,237088.0,238840.0,240709.0,241739.0,241568.0,241730.0,244133.0,246836.0,249963.0,251908.0,253071.0,255017.0,257004.0,259346.0,263610.0,273837.0,286948.0,298590.0,303624.0,306715.0
394931,89,"Ogden, UT",Msa,UT,343463.0,352146.0,366095.0,377883.0,384857.0,388065.0,388484.0,385031.0,380045.0,374221.0,372791.0,374535.0,382102.0,390158.0,398562.0,405572.0,409059.0,405920.0,400306.0,395424.0,389146.0,379033.0,371850.0,371149.0,380390.0,391549.0,400271.0,401491.0,406060.0,416836.0,432563.0,439677.0,442816.0,443939.0,450675.0,458833.0,"","","","","","","",""
394528,90,"Daytona Beach, FL",Msa,FL,269567.0,270297.0,271764.0,274764.0,279434.0,284333.0,287633.0,287267.0,284217.0,280583.0,277250.0,275300.0,274600.0,274633.0,276633.0,280967.0,285800.0,288797.0,287797.0,284597.0,280915.0,278148.0,277182.0,277533.0,278333.0,281000.0,283667.0,283967.0,282630.0,281933.0,285133.0,287803.0,290163.0,290448.0,292081.0,291694.0,293410.0,297110.0,303500.0,314333.0,324300.0,335267.0,340933.0,345630.0
394531,91,"Des Moines, IA",Msa,IA,280767.0,284400.0,289733.0,295267.0,298433.0,299600.0,298933.0,295600.0,292133.0,289567.0,287933.0,284933.0,282967.0,283767.0,287067.0,290100.0,290933.0,290933.0,288018.0,283051.0,276418.0,268550.0,263517.0,259513.0,260627.0,263960.0,269597.0,273233.0,276567.0,279900.0,282713.0,282077.0,278777.0,274497.0,271800.0,270797.0,272297.0,275663.0,281333.0,289733.0,299883.0,309270.0,316533.0,318017.0
395006,100,"Provo, UT",Msa,UT,387701.0,395217.0,405795.0,410963.0,407113.0,400142.0,396362.0,395009.0,393275.0,390119.0,384916.0,381483.0,381171.0,385298.0,392924.0,398092.0,400346.0,399657.0,401426.0,403711.0,405064.0,402948.0,399483.0,398131.0,399691.0,406628.0,416652.0,421506.0,426708.0,432188.0,448053.0,463277.0,476431.0,483285.0,492340.0,502177.0,513574.0,520360.0,515000.0,518000.0,526300.0,544383.0,551383.0,554050.0
394549,104,"Durham, NC",Msa,NC,369400.0,374025.0,382042.0,390059.0,393930.0,391124.0,386499.0,378003.0,373100.0,370016.0,369708.0,369400.0,369092.0,374251.0,383779.0,393338.0,397737.0,397120.0,394037.0,387870.0,379267.0,370017.0,365391.0,365361.0,372113.0,382905.0,396812.0,402085.0,403904.0,405446.0,414388.0,424594.0,429219.0,432073.0,431504.0,428966.0,426292.0,426150.0,435307.0,456737.0,471300.0,480967.0,473133.0,471000.0
394602,159,"Fort Collins, CO",Msa,CO,432336.0,435313.0,437741.0,439401.0,443469.0,447470.0,445843.0,442718.0,436374.0,433119.0,429235.0,426696.0,425069.0,426056.0,428982.0,431407.0,434954.0,436878.0,436064.0,431198.0,426349.0,424738.0,425418.0,425490.0,429688.0,436575.0,447487.0,453022.0,455235.0,458230.0,462819.0,466074.0,461859.0,456832.0,454228.0,455855.0,"","","","","","","",""
